#! FIELDS refcv.morethan b1.fes
#! SET min_refcv.morethan 0.0
#! SET max_refcv.morethan 288.0
#! SET nbins_refcv.morethan  301
#! SET periodic_refcv.morethan false
    0.000000000   11.318257273
    0.960000000    3.119394509
    1.920000000    0.000000000
    2.880000000    0.163198872
    3.840000000    2.320010814
    4.800000000    5.570264272
    5.760000000    9.307076921
    6.720000000   13.140921932
    7.680000000   16.839877604
    8.640000000   20.283163524
    9.600000000   23.425507420
   10.560000000   26.270270273
   11.520000000   28.849589709
   12.480000000   31.210088822
   13.440000000   33.402944772
   14.400000000   35.477323462
   15.360000000   37.476367537
   16.320000000   39.435078719
   17.280000000   41.379565546
   18.240000000   43.327236900
   19.200000000   45.287613071
   20.160000000   47.263501934
   21.120000000   49.252350227
   22.080000000   51.247630851
   23.040000000   53.240168264
   24.000000000   55.219336813
   24.960000000   57.174092646
   25.920000000   59.093819712
   26.880000000   60.968985345
   27.840000000   62.791611867
   28.800000000   64.555578261
   29.760000000   66.256770949
   30.720000000   67.893105541
   31.680000000   69.464442621
   32.640000000   70.972420545
   33.600000000   72.420227215
   34.560000000   73.812331121
   35.520000000   75.154189772
   36.480000000   76.451951320
   37.440000000   77.712162590
   38.400000000   78.941494297
   39.360000000   80.146491751
   40.320000000   81.333357105
   41.280000000   82.507767114
   42.240000000   83.674728510
   43.200000000   84.838471496
   44.160000000   86.002380475
   45.120000000   87.168960031
   46.080000000   88.339833279
   47.040000000   89.515769038
   48.000000000   90.696733828
   48.960000000   91.881964419
   49.920000000   93.070056545
   50.880000000   94.259065446
   51.840000000   95.446614034
   52.800000000   96.630004736
   53.760000000   97.806331412
   54.720000000   98.972588114
   55.680000000  100.125771887
   56.640000000  101.262977265
   57.600000000  102.381480576
   58.560000000  103.478812633
   59.520000000  104.552818821
   60.480000000  105.601706024
   61.440000000  106.624076218
   62.400000000  107.618946917
   63.360000000  108.585758971
   64.320000000  109.524372492
   65.280000000  110.435051893
   66.240000000  111.318441241
   67.200000000  112.175531220
   68.160000000  113.007619137
   69.120000000  113.816263425
   70.080000000  114.603234132
   71.040000000  115.370460854
   72.000000000  116.119979543
   72.960000000  116.853879502
   73.920000000  117.574251830
   74.880000000  118.283140427
   75.840000000  118.982496537
   76.800000000  119.674137681
   77.760000000  120.359711673
   78.720000000  121.040666234
   79.680000000  121.718224607
   80.640000000  122.393367380
   81.600000000  123.066820613
   82.560000000  123.739050205
   83.520000000  124.410262306
   84.480000000  125.080409491
   85.440000000  125.749202280
   86.400000000  126.416125507
   87.360000000  127.080458983
   88.320000000  127.741301824
   89.280000000  128.397599773
   90.240000000  129.048174832
   91.200000000  129.691756489
   92.160000000  130.327013846
   93.120000000  130.952587952
   94.080000000  131.567123681
   95.040000000  132.169300539
   96.000000000  132.757861821
   96.960000000  133.331641597
   97.920000000  133.889589083
   98.880000000  134.430789999
   99.840000000  134.954484611
  100.800000000  135.460082217
  101.760000000  135.947171913
  102.720000000  136.415529546
  103.680000000  136.865120867
  104.640000000  137.296100904
  105.600000000  137.708809722
  106.560000000  138.103764729
  107.520000000  138.481649779
  108.480000000  138.843301386
  109.440000000  139.189692352
  110.400000000  139.521913218
  111.360000000  139.841151912
  112.320000000  140.148672026
  113.280000000  140.445790156
  114.240000000  140.733852732
  115.200000000  141.014212779
  116.160000000  141.288207020
  117.120000000  141.557133730
  118.080000000  141.822231722
  119.040000000  142.084660800
  120.000000000  142.345484002
  120.960000000  142.605651900
  121.920000000  142.865989198
  122.880000000  143.127183784
  123.840000000  143.389778404
  124.800000000  143.654165025
  125.760000000  143.920581922
  126.720000000  144.189113493
  127.680000000  144.459692731
  128.640000000  144.732106244
  129.600000000  145.006001701
  130.560000000  145.280897482
  131.520000000  145.556194346
  132.480000000  145.831188845
  133.440000000  146.105088213
  134.400000000  146.377026432
  135.360000000  146.646081161
  136.320000000  146.911291211
  137.280000000  147.171674233
  138.240000000  147.426244295
  139.200000000  147.674029039
  140.160000000  147.914086107
  141.120000000  148.145518540
  142.080000000  148.367488913
  143.040000000  148.579231936
  144.000000000  148.780065336
  144.960000000  148.969398833
  145.920000000  149.146741089
  146.880000000  149.311704511
  147.840000000  149.464007862
  148.800000000  149.603476666
  149.760000000  149.730041414
  150.720000000  149.843733651
  151.680000000  149.944680037
  152.640000000  150.033094521
  153.600000000  150.109268802
  154.560000000  150.173561291
  155.520000000  150.226384792
  156.480000000  150.268193169
  157.440000000  150.299467276
  158.400000000  150.320700427
  159.360000000  150.332383729
  160.320000000  150.334991556
  161.280000000  150.328967486
  162.240000000  150.314710988
  163.200000000  150.292565139
  164.160000000  150.262805645
  165.120000000  150.225631407
  166.080000000  150.181156841
  167.040000000  150.129406148
  168.000000000  150.070309674
  168.960000000  150.003702483
  169.920000000  149.929325194
  170.880000000  149.846827135
  171.840000000  149.755771772
  172.800000000  149.655644367
  173.760000000  149.545861752
  174.720000000  149.425784066
  175.680000000  149.294728272
  176.640000000  149.151983204
  177.600000000  148.996825902
  178.560000000  148.828538902
  179.520000000  148.646428186
  180.480000000  148.449841413
  181.440000000  148.238186090
  182.400000000  148.010947281
  183.360000000  147.767704500
  184.320000000  147.508147388
  185.280000000  147.232089829
  186.240000000  146.939482145
  187.200000000  146.630421047
  188.160000000  146.305157065
  189.120000000  145.964099189
  190.080000000  145.607816526
  191.040000000  145.237036810
  192.000000000  144.852641674
  192.960000000  144.455658626
  193.920000000  144.047249767
  194.880000000  143.628697333
  195.840000000  143.201386200
  196.800000000  142.766783595
  197.760000000  142.326416269
  198.720000000  141.881845495
  199.680000000  141.434640285
  200.640000000  140.986349279
  201.600000000  140.538471811
  202.560000000  140.092428687
  203.520000000  139.649533242
