LAMMPS data file. CGCMM style. atom_style full generated by VMD/TopoTools v1.7 on Thu Oct 03 15:16:45 EDT 2019
 288 atoms
 192 bonds
 96 angles
 0 dihedrals
 0 impropers
 2 atom types
 1 bond types
 1 angle types
 0 dihedral types
 0 improper types
 -1.119688 12.350312  xlo xhi
 0.000015 15.561615  ylo yhi
 2.152240 16.823874  zlo zhi

 Masses

 1 1.008000 # 1
 2 15.999000 # 2

 Atoms # full

84 1 1 0.000000 0.000000 12.927021 16.086681 # 1 
85 1 2 0.000000 4.492250 5.187475 7.794283 # 2 
86 1 1 0.000000 4.492250 4.271659 7.514789 # 1 
87 1 1 0.000000 4.492250 5.146205 8.750902 # 1 
88 1 2 0.000000 4.492250 5.187475 15.130108 # 2 
89 1 1 0.000000 4.492250 4.271659 14.850613 # 1 
90 1 1 0.000000 4.492250 5.146205 16.086681 # 1 
91 1 2 0.000000 4.492250 12.968244 7.794283 # 2 
92 1 1 0.000000 4.492250 12.052474 7.514789 # 1 
93 1 1 0.000000 4.492250 12.927021 8.750902 # 1 
94 1 2 0.000000 4.492250 12.968244 15.130108 # 2 
95 1 1 0.000000 4.492250 12.052474 14.850613 # 1 
96 1 1 0.000000 4.492250 12.927021 16.086681 # 1 
97 1 2 0.000000 8.984500 5.187475 7.794283 # 2 
98 1 1 0.000000 8.984500 4.271659 7.514789 # 1 
99 1 1 0.000000 8.984500 5.146205 8.750902 # 1 
100 1 2 0.000000 8.984500 5.187475 15.130108 # 2 
101 1 1 0.000000 8.984500 4.271659 14.850613 # 1 
102 1 1 0.000000 8.984500 5.146205 16.086681 # 1 
103 1 2 0.000000 8.984500 12.968244 7.794283 # 2 
104 1 1 0.000000 8.984500 12.052474 7.514789 # 1 
105 1 1 0.000000 8.984500 12.927021 8.750902 # 1 
106 1 2 0.000000 8.984500 12.968244 15.130108 # 2 
107 1 1 0.000000 8.984500 12.052474 14.850613 # 1 
108 1 1 0.000000 8.984500 12.927021 16.086681 # 1 
109 1 2 0.000000 2.246125 1.297044 7.794283 # 2 
110 1 1 0.000000 2.246125 0.381275 7.514789 # 1 
111 1 1 0.000000 2.246125 1.255821 8.750902 # 1 
112 1 2 0.000000 2.246125 1.297044 15.130108 # 2 
113 1 1 0.000000 2.246125 0.381275 14.850613 # 1 
114 1 1 0.000000 2.246125 1.255821 16.086681 # 1 
115 1 2 0.000000 2.246125 9.077860 7.794283 # 2 
116 1 1 0.000000 2.246125 8.162044 7.514789 # 1 
117 1 1 0.000000 2.246125 9.036636 8.750902 # 1 
118 1 2 0.000000 2.246125 9.077860 15.130108 # 2 
119 1 1 0.000000 2.246125 8.162044 14.850613 # 1 
120 1 1 0.000000 2.246125 9.036636 16.086681 # 1 
121 1 2 0.000000 6.738375 1.297044 7.794283 # 2 
122 1 1 0.000000 6.738375 0.381275 7.514789 # 1 
123 1 1 0.000000 6.738375 1.255821 8.750902 # 1 
124 1 2 0.000000 6.738375 1.297044 15.130108 # 2 
125 1 1 0.000000 6.738375 0.381275 14.850613 # 1 
126 1 1 0.000000 6.738375 1.255821 16.086681 # 1 
127 1 2 0.000000 6.738375 9.077860 7.794283 # 2 
128 1 1 0.000000 6.738375 8.162044 7.514789 # 1 
129 1 1 0.000000 6.738375 9.036636 8.750902 # 1 
130 1 2 0.000000 6.738375 9.077860 15.130108 # 2 
131 1 1 0.000000 6.738375 8.162044 14.850613 # 1 
132 1 1 0.000000 6.738375 9.036636 16.086681 # 1 
133 1 2 0.000000 11.230625 1.297044 7.794283 # 2 
